,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_protein_distsv,lf_cell_line_distsv,lf_cell_distsv,lf_dna_distsv,lf_rna_distsv,label,orig_index,olabel
47091,mtDNA,10,11,60,65,The nascent RNA that is transcribed from mitochondrial DNA (mtDNA) has been shown to assemble into large ribonucleoprotein complexes that form discrete foci.,33230766_3,-1,-1,-1,3,-1,3,47091,3
47110,mtDNA,7,8,48,53,"Even though the mammalian mitochondrial genome (mtDNA) is very small and only codes for 13 proteins, all being subunits of the oxidative phosphorylation system, it requires several hundred nuclear encoded proteins for its maintenance and expression.",33230772_0,-1,-1,-1,3,-1,3,47110,3
47132,mtDNA,7,8,42,47,Human mitochondria contain their own DNA (mtDNA) that encodes 13 proteins all of which are core subunits of oxidative phosphorylation (OXPHOS) complexes.,33230773_0,-1,-1,-1,3,-1,3,47132,3
47353,mitochondrial DNA,16,18,99,116,"Here, we show that ATM inhibition could potentiate ICB therapy by promoting cytoplasmic leakage of mitochondrial DNA (mtDNA) and activation of the cGAS/STING pathway.",33290271_4,-1,-1,-1,3,-1,3,47353,3
47354,mtDNA,19,20,118,123,"Here, we show that ATM inhibition could potentiate ICB therapy by promoting cytoplasmic leakage of mitochondrial DNA (mtDNA) and activation of the cGAS/STING pathway.",33290271_4,-1,-1,-1,3,-1,3,47354,3
47489,genomic DNA,18,20,112,123,Many APOBEC cytidine deaminase members are known to induce 'off-target' cytidine deaminations in 5'TC motifs in genomic DNA that contribute to cancer evolution.,33330905_0,-1,-1,-1,3,-1,3,47489,3
47497,genomic DNA,17,19,82,93,"We found a low level of APOBEC1-induced DNA damage, as measured by γH2AX foci, in genomic DNA of a lung cancer cell line that correlated to its inability to compete in vitro with replication protein A (RPA) for ssDNA.",33330905_2,-1,-1,-1,3,-1,3,47497,3
47503,ssDNA,42,43,211,216,"We found a low level of APOBEC1-induced DNA damage, as measured by γH2AX foci, in genomic DNA of a lung cancer cell line that correlated to its inability to compete in vitro with replication protein A (RPA) for ssDNA.",33330905_2,-1,-1,-1,3,-1,3,47503,3
47586,chloroplast DNA,33,35,204,219,"Gene Maa7 and FKB12 were disrupted, and their distinguishing patterns of Indel mutations were analyzed with the observation of several insertions of sequences not originating from the genome DNA, such as chloroplast DNA, into the expected loci.",33335164_4,-1,-1,-1,3,-1,3,47586,3
47657,ssDNA,14,15,81,86,R-loops are three-stranded structures formed by a DNA:RNA hybrid and a displaced ssDNA.,33371452_2,-1,-1,-1,3,-1,3,47657,3
48009,mtDNA,3,4,19,24,Mitochondrial DNA (mtDNA) mutations are highly associated with cancer progression.,33498721_0,-1,-1,-1,3,-1,3,48009,3
48016,mtDNA,6,7,30,35,"However, the issue of whether mtDNA influences tumor metastasis in hepatoma remains unclear.",33498721_3,-1,-1,-1,3,-1,3,48016,3
48019,mtDNA,8,9,44,49,"In the current study, multiple mutations in mtDNA were identified by sequencing HCC samples.",33498721_4,-1,-1,-1,3,-1,3,48019,3
48267,Transposable elements,0,2,0,21,"Transposable elements (TEs) are DNA sequences that cut or introduced into the genome, and they represent a massive portion of the human genome.",33542430_0,-1,-1,-1,3,-1,3,48267,3
48343,rDNA,23,24,181,185,"The functional analysis suggests that Spindlin1/C11orf84 complex can displace HP1 proteins from H3K4me3K9me3-enriched rDNA loci, thereby facilitating the conversion of these poised rDNA repeats from the repressed state to the active conformation, and the consequent recruitment of RNA Polymerase I for rRNA transcription.",33574238_3,-1,-1,-1,3,-1,3,48343,3
48589,transposable elements,9,11,58,79,"The yama mutation causes meiotic arrest, de-repression of transposable elements, and male sterility because of defects in pre-pachytene piRNA biogenesis.",33635934_7,-1,-1,-1,3,-1,3,48589,3
48962,mtDNA,11,12,86,91,Mitochondria are commonly viewed as highly elongated organelles with regularly spaced mtDNA genomes organized as compact nucleoids that generate the local transcripts essential for production of mitochondrial ribosomes and key components of the respiratory chain.,33765066_0,-1,-1,-1,3,-1,3,48962,3
48968,mtDNA,16,17,124,129,"In contrast, A549 human lung carcinoma cells frequently contain apparently swollen mitochondria harboring multiple discrete mtDNA nucleoids and RNA processing granules in a contiguous matrix compartment.",33765066_1,-1,-1,-1,3,-1,3,48968,3
49026,mtDNA,6,7,41,46,Mitochondria have an independent genome (mtDNA) and protein synthesis machinery that coordinately activate for mitochondrial generation.,33770508_0,-1,-1,-1,3,-1,3,49026,3
49040,mtDNA,8,9,52,57,DUT fosters thymidine generation and an increase of mtDNA.,33770508_4,-1,-1,-1,3,-1,3,49040,3
49233,transposable elements,11,13,50,71,"We also found that Exon8 of ANRIL, mainly made of transposable elements, contributes to ANRIL genomic association and consequently to its trans-activity.",33872355_3,-1,-1,-1,3,-1,3,49233,3
49484,ASO,19,20,104,107,"Toc-HDO is more potent, stable, and efficiently taken up by the target tissues compared to the parental ASO.",33928345_3,-1,-1,-1,3,-1,3,49484,3
49512,ASO,30,31,225,228,In vitro binding assays and fluorescence polarization assays with purified recombinant proteins characterized the identified proteins and pull-down assays with cell lysates demonstrated the protein binding to the Toc-HDO and ASO in a biological environment.,33928345_9,-1,-1,-1,3,-1,3,49512,3
50270,single-stranded DNA,16,18,110,129,"Here we provide evidence that R loops, three-stranded structures containing DNA-RNA hybrids and the displaced single-stranded DNA (ssDNA) can form at sub-telomeric DSBs.",34158508_2,-1,-1,-1,3,-1,3,50270,3
50277,ssDNA,19,20,127,132,These R loops are generated independently of DNA resection but are induced alongside two-stranded DNA-RNA hybrids that form on ssDNA generated by DNA resection.,34158508_3,-1,-1,-1,3,-1,3,50277,3
50553,mtDNA,13,14,84,89,"Although PMA treatment increased mtDNAcn, the expression levels of mRNAs encoded in mtDNA were decreased.",34274337_2,-1,-1,-1,3,-1,3,50553,3
50790,mtDNA,1,2,4,9,"The mtDNA contents, mRNA levels of mitochondrial transcripts, and subunits of respiratory chain complexes, as well as S6 phosphorylation, were decreased in POLRMT-silenced or -knockout NSCLC cells, but increased after ectopic POLRMT overexpression.",34326320_6,-1,-1,-1,3,-1,3,50790,3
50807,mtDNA,1,2,4,9,"The mtDNA contents, mRNA levels of mitochondria respiratory chain complex subunits, and S6 phosphorylation were decreased in POLRMT shRNA AAV-injected NSCLC xenograft tissues.",34326320_8,-1,-1,-1,3,-1,3,50807,3
50909,viral DNA,21,23,134,143,Overexpressing STING increased the host cell's susceptibility to HCMV and herpes simplex virus 1 by improving the nuclear delivery of viral DNA at the early stage of infection.,34385328_5,-1,-1,-1,3,-1,3,50909,3
50939,Mitochondrial DNA,0,2,0,17,Mitochondrial DNA (mtDNA) copy number and transcription were assessed by quantitative PCR.,34410682_6,-1,-1,-1,3,-1,3,50939,3
50940,mtDNA,3,4,19,24,Mitochondrial DNA (mtDNA) copy number and transcription were assessed by quantitative PCR.,34410682_6,-1,-1,-1,3,-1,3,50940,3
50975,mtDNA,9,10,52,57,"CONCLUSION: CircTLK1 sponged miR-17-5p to aggravate mtDNA oxidative damage, mitochondrial dysfunction and cardiomyocyte apoptosis via activating PARP1/HMGB1 axis during sepsis, indicating that circTLK1 may be a putative therapeutic target for septic cardiomyopathy.",34410682_13,-1,-1,-1,3,-1,3,50975,3
51110,mitochondrial DNA,5,7,47,64,"Mitochondrial dysfunction including release of mitochondrial DNA (mtDNA) is a feature of senescence, which led us to investigate the role of the DNA-sensing guanine monophosphate-adenine monophosphate (GMP-AMP) synthase (cGAS) in IPF, with a focus on AEC senescence.",34524912_1,-1,-1,-1,3,-1,3,51110,3
51111,mtDNA,8,9,66,71,"Mitochondrial dysfunction including release of mitochondrial DNA (mtDNA) is a feature of senescence, which led us to investigate the role of the DNA-sensing guanine monophosphate-adenine monophosphate (GMP-AMP) synthase (cGAS) in IPF, with a focus on AEC senescence.",34524912_1,-1,-1,-1,3,-1,3,51111,3
51142,mtDNA,3,4,17,22,Higher levels of mtDNA were detected in the cytosol and culture supernatants of primary IPF- and etoposide-treated Ctrl-AECs when compared with Ctrl-AECs at baseline.,34524912_6,-1,-1,-1,3,-1,3,51142,3
51148,mtDNA,3,4,21,26,"Furthermore, ectopic mtDNA augmented cGAS-dependent senescence of Ctrl-AECs, whereas DNAse I treatment diminished IPF-AEC senescence.",34524912_7,-1,-1,-1,3,-1,3,51148,3
51339,ssDNA,12,13,94,99,"Mechanistically, we show that LIG3 loss promotes formation of MRE11-mediated post-replicative ssDNA gaps in BRCA1-deficient and BRCA1/53BP1 double-deficient cells exposed to PARPi, leading to an accumulation of chromosomal abnormalities.",34555355_4,-1,-1,-1,3,-1,3,51339,3
51411,complementary DNA,14,16,80,97,Reverse genetics is a technology that allows the production of a virus from its complementary DNA (cDNA).,34578303_0,-1,-1,-1,3,-1,3,51411,3
51473,ssDNA,4,5,23,28,Protexin loss leads to ssDNA accumulation and profound genomic instability in response to ICLs.,34597596_3,-1,-1,-1,3,-1,3,51473,3
51638,mitochondrial DNA,7,9,41,58,"We show p107 directly interacts with the mitochondrial DNA, repressing mitochondrial-encoded gene transcription.",34645816_4,-1,-1,-1,3,-1,3,51638,3
52028,mitochondrial DNA,12,14,73,90,We also found that miR-101-3p transfection disrupts the transcription of mitochondrial DNA (mtDNA) via the downregulation of the mitochondrial transcription initiation complex proteins TFB2M and Mic60.,34808225_5,-1,-1,-1,3,-1,3,52028,3
52029,mtDNA,15,16,92,97,We also found that miR-101-3p transfection disrupts the transcription of mitochondrial DNA (mtDNA) via the downregulation of the mitochondrial transcription initiation complex proteins TFB2M and Mic60.,34808225_5,-1,-1,-1,3,-1,3,52029,3
52526,transposable elements,10,12,54,75,The majority of long noncoding RNAs (lncRNAs) contain transposable elements (TEs).,35067197_0,-1,-1,-1,3,-1,3,52526,3
52658,mitochondrial DNA,31,33,193,210,"The results indicated that sodium butyrate alleviated the H2O2-induced oxidative stress, decreased the level of reactive oxygen species (ROS), increased mitochondrial membrane potential (MMP), mitochondrial DNA (mtDNA), and mRNA expression of genes related to mitochondrial function, and inhibited the release of mitochondrial cytochrome c (Cyt c).",35132348_3,-1,-1,-1,3,-1,3,52658,3
52659,mtDNA,34,35,212,217,"The results indicated that sodium butyrate alleviated the H2O2-induced oxidative stress, decreased the level of reactive oxygen species (ROS), increased mitochondrial membrane potential (MMP), mitochondrial DNA (mtDNA), and mRNA expression of genes related to mitochondrial function, and inhibited the release of mitochondrial cytochrome c (Cyt c).",35132348_3,-1,-1,-1,3,-1,3,52659,3
53384,Transposable elements,0,2,0,21,Transposable elements (TEs) constitute a large proportion of the genome in multiple organisms.,35796962_0,-1,-1,-1,3,-1,3,53384,3
53511,CpG,11,12,60,63,"In this study, we discovered that MEG3 was downregulated by CpG hypermethylation within its gene promoter.",35822955_2,-1,-1,-1,3,-1,3,53511,3
53592,transposable elements,18,20,120,141,"We find that oncogenic KRAS signaling upregulates noncoding transcripts throughout the genome, many of which arise from transposable elements (TEs).",35858545_2,-1,-1,-1,3,-1,3,53592,3
53710,mtDNA,4,5,33,38,"Recent comprehensive analyses of mtDNA and orthogonal RNA-sequencing data revealed that in numerous human cancers, mtDNA copy numbers and mtRNA amounts are significantly reduced, followed by low respiratory gene expression.",36102493_0,-1,-1,-1,3,-1,3,53710,3
53713,mtDNA,16,17,115,120,"Recent comprehensive analyses of mtDNA and orthogonal RNA-sequencing data revealed that in numerous human cancers, mtDNA copy numbers and mtRNA amounts are significantly reduced, followed by low respiratory gene expression.",36102493_0,-1,-1,-1,3,-1,3,53713,3
53845,genomic DNA,12,14,76,87,"These pleiotropic effects of ATRi induce deoxyuridine (dU) contamination in genomic DNA, R loops, RNA-DNA polymerase collisions, and interferon-α/β (IFN-α/β).",36130512_3,-1,-1,-1,3,-1,3,53845,3
53863,genomic DNA,11,13,63,74,We conclude that ATR is essential to limit dU contamination in genomic DNA and IFN-α/β expression.,36130512_7,-1,-1,-1,3,-1,3,53863,3
53895,rDNA,15,16,97,101,"Mechanistically, CMTM6 induced the expression of C-Myc, which promotes RNA polymerase I mediated rDNA transcription.",36165231_6,-1,-1,-1,3,-1,3,53895,3
54041,viral DNA,45,47,289,298,"HAdV-D36 infection of the mouse fibroblasts, 3T3-L1 cells, which can differentiate into adipocytes, promotes proliferation and differentiation, but replication of the virus in these cells is abortive as indicated by short-lived transient expression of viral mRNA and a progressive loss of viral DNA.",36237435_3,-1,-1,-1,3,-1,3,54041,3
54046,viral DNA,8,10,40,49,"For this purpose, viral mRNA levels and viral DNA replication were measured by RT-qPCR and qPCR, respectively, and viral progeny production was determined by plaque assay.",36237435_5,-1,-1,-1,3,-1,3,54046,3
54063,viral DNA,23,25,136,145,"The results show that only adipocyte-committed 3T3-L1 cells are permissive for the expression of early and late viral mRNAs, as well as viral DNA replication and progeny production, supporting productive HAdV-D36 viral replication, indicating that a greater effect on adipogenesis occurs in adipocytes that support productive viral replication.",36237435_8,-1,-1,-1,3,-1,3,54063,3
54071,genomic DNA,8,10,39,50,"Hepatitis B virus (HBV) replicates its genomic DNA by reverse transcription of an RNA intermediate, termed pregenomic RNA (pgRNA), within nucleocapsid.",36448800_0,-1,-1,-1,3,-1,3,54071,3
54083,single-stranded DNA,7,9,41,60,"We demonstrated here that viral capsids, single-stranded DNA, relaxed circular DNA (rcDNA) and covalently closed circular DNA (cccDNA) became detectable sequentially at 3, 6, 12, and 24 h post-pgRNA transfection into Huh7.5 cells.",36448800_2,-1,-1,-1,3,-1,3,54083,3
54090,viral DNA,3,5,14,23,"The levels of viral DNA replication intermediates and cccDNA peaked at 24 and 48 h post-pgRNA transfection, respectively.",36448800_3,-1,-1,-1,3,-1,3,54090,3
54097,viral DNA,5,7,32,41,"Interestingly, the early robust viral DNA replication and cccDNA synthesis did not depend on the expression of HBV X protein (HBx), whereas HBsAg production was strictly dependent on viral DNA replication and expression of HBx, consistent with the essential role of HBx in the transcriptional activation of cccDNA minichromosomes.",36448800_5,-1,-1,-1,3,-1,3,54097,3
54102,viral DNA,32,34,183,192,"Interestingly, the early robust viral DNA replication and cccDNA synthesis did not depend on the expression of HBV X protein (HBx), whereas HBsAg production was strictly dependent on viral DNA replication and expression of HBx, consistent with the essential role of HBx in the transcriptional activation of cccDNA minichromosomes.",36448800_5,-1,-1,-1,3,-1,3,54102,3
