,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_cytokine_distsv,lf_transcription_factor_distsv,lf_t_lymphocyte_distsv,olabel,orig_index,label,prob_0,prob_1,prob_2
32518,protein peptide,38,40,266,281,Purpose: To determine the effect of injection of IL-2/anti-IL-2 antibody (IL-2  complex) together with rapamycin on the development of experimental autoimmune  uveoretinitis (EAU).Methods: C57BL/6J mice were immunized with human  interphotoreceptor retinoid-binding protein peptide.,32459545_0,-1,-1,-1,-1,32518,-1,0.07302771,0.91988564,0.007086675
32523,complex/rapamycin,22,23,118,135,"Although injection of IL-2 complex alone was not  capable of decreasing the clinical score of EAU, injection of IL-2  complex/rapamycin significantly delayed the onset of EAU.",32459545_3,-1,-1,-1,-1,32523,-1,0.00088197395,0.9956607,0.0034573283
32529,factor,6,7,26,32,"A viral gene, HTLV-1 bZIP factor  (HBZ), induces pathogenic Foxp3-expressing T cells and triggers systemic  inflammation and T cell lymphoma in transgenic mice, indicating its significance  in HTLV-1-associated diseases.",32471947_1,0,1,-1,-1,32529,-1,0.0001145365,0.9997496,0.00013580122
32538,cytokine IL-10,7,9,54,68,HBZ up-regulates  expression of the immunosuppressive cytokine IL-10.,32471947_5,-1,-1,-1,-1,32538,-1,0.99936765,0.0003152491,0.0003171398
32555,protein,5,6,30,37,"OVA also markedly reduced the protein levels of spleen  T-box transcription factor and forkhead/winged helix transcription factor p3,  leading to the reduced mRNA expression of interferon-γ and interleukin (IL)-10.",32478427_4,0,1,-1,-1,32555,-1,0.0047163717,0.9880129,0.007270713
32559,protein,8,9,41,48," By contrast, OVA markedly increased the protein expression of spleen  GATA-binding protein 3 and retinoid-related orphan receptor γt, as well as the  mRNA expression of spleen IL-4 and IL-17.",32478427_5,0,1,-1,-1,32559,-1,0.0006752093,0.99830735,0.0010174211
32568,transcription factor forkhead box protein P3,20,26,101,145,Regulatory T cells (Tregs) is one of the immunosuppressive subsets of CD4+ T  cells characterized by transcription factor forkhead box protein P3 (FOXP3)  expression which are involved in tumor development and progression.,32480291_0,-1,-1,-1,-1,32568,-1,3.4536875e-05,0.9999373,2.8202048e-05
32570,factors,4,5,23,30, Identification of the factors that influence Treg cell function is extremely  important.,32480291_1,0,1,-1,-1,32570,-1,0.00024521825,0.999514,0.00024082277
32571,Treg cell function,7,10,46,64, Identification of the factors that influence Treg cell function is extremely  important.,32480291_1,-1,-1,-1,-1,32571,-1,1.942708e-05,4.8224385e-05,0.9999323
32585,analysis,15,16,90,98,T-bet and GATA-binding protein 3  (GATA3) expression were demonstrated using Western blot analysis.,32506853_4,0,1,-1,-1,32585,-1,0.04452771,0.8966817,0.058790553
32586,analysis,1,2,18,26,Histopathological analysis revealed markedly alleviated damage to  synovium tissue in the WBT and methotrexate treatment groups.,32506853_6,0,1,-1,-1,32586,-1,0.08560538,0.82120055,0.09319406
32599,cells in blood,16,19,84,98,Patients with diffuse large B cell lymphoma (DLBCL) display  high level of Tfr-like cells in blood and tumor.,32534760_1,-1,-1,-1,-1,32599,-1,5.5893513e-05,0.00012951942,0.99981457
32609,receptor,4,5,13,21,"As the IL-2  receptor, CD25 could be moderately upregulated in stimulated CD25- Tfh cells.",32534760_5,0,1,2,-1,32609,-1,0.00019791367,0.9991991,0.0006030241
32630,in blood,21,23,96,104," 2'-FL (2'-fucosyllactose), which makes up about 30% of all HMOs (human milk  oligosaccharides) in blood type secretor positive maternal milk, plays an  essential role in supporting aspects of immune development and regulation.",32544868_1,0,1,-1,-1,32630,-1,0.0017477965,0.0034868086,0.9947654
32641,cell immune response,12,15,86,106,Our results indicate that 2'-FL  ameliorates IMQ-induced psoriasis by inhibiting Th17 cell immune response and  Th17-related cytokine secretion via modulation of the STAT3 signaling pathway.,32544868_7,-1,-1,-1,-1,32641,-1,0.217292,0.013778955,0.76892906
32649,receptor,38,39,167,175,"The expression  levels of TLR2, myeloid differentiation factor 88 (MyD88), nuclear factor  kappa-B p65 (NF-κBp65), interleukin (IL) 17 (IL17), IL23 and retineic acid  receptor related orphan nuclear receptor gamma t (RORγt) were determined through  immunohistochemical staining, western blot and quantitative real-time PCR  (qRT-PCR).",32553747_3,0,1,2,-1,32649,-1,0.0001283844,0.9996025,0.00026911672
32653,blood,9,10,59,64,The expression levels of CD3+CD4+IL17+ cells in peripheral blood were  measured by flow cytometry.,32553747_4,0,1,-1,-1,32653,-1,3.4679222e-05,6.517739e-05,0.9999001
32654,protein,20,21,129,136,"RESULTS: C. butyricum dose-dependently decreased DAI and histological damage  scores in DSS mice and down-regulated the mRNA and protein levels of TLR2, MyD88  and NF-κBp65 in mouse colon tissue (all P < 0.05).",32553747_5,0,1,-1,-1,32654,-1,0.0009971509,0.99732447,0.0016783193
32657,blood,16,17,102,107,"In addition, C. butyricum  dose-dependently decreased the levels of CD3+CD4+IL17+ cells in peripheral blood  and down-regulated the mRNA and protein levels of IL17, IL23 and RORγt in mouse  colon tissue (all P < 0.05).",32553747_6,0,1,-1,-1,32657,-1,8.902507e-05,0.00015418312,0.99975675
32658,protein,23,24,141,148,"In addition, C. butyricum  dose-dependently decreased the levels of CD3+CD4+IL17+ cells in peripheral blood  and down-regulated the mRNA and protein levels of IL17, IL23 and RORγt in mouse  colon tissue (all P < 0.05).",32553747_6,0,1,-1,-1,32658,-1,0.00026334473,0.9993962,0.00034040798
32669,factors,25,26,159,166,"SLE is a  heterogeneous autoimmune disease in which patients often share similar  characteristics in terms of autoantibody production and strong genetic risk  factors, yet also possess unique disease signatures.",32582209_3,0,1,-1,-1,32669,-1,0.00028472953,0.9993766,0.00033864795
32671,factors,10,11,62,69,IRF5 pathogenic alleles  contribute one of the strongest risk factors for SLE disease development.,32582209_4,0,1,-1,-1,32671,-1,0.0010013195,0.997872,0.0011266946
32674,function,23,24,119,127,"In an attempt to elucidate the regulatory role(s)  of IRF5 in driving SLE pathogenesis, labs have begun to examine the function of  IRF5 in several immune cell types, including B cells, macrophages, and dendritic  cells.",32582209_6,0,1,2,-1,32674,-1,0.047534894,0.21956845,0.7328967
32687,T cell regulation,59,62,253,270,"A somewhat untouched area of research on IRF5 is in T cells, even though  Irf5 knockout mice were reported to have skewing of T cell subsets from T helper  1 (Th1) and T helper 17 (Th17) toward T helper 2 (Th2), indicating a potential  role for IRF5 in T cell regulation.",32582209_7,-1,-1,-1,-1,32687,-1,0.008768769,0.6278134,0.36341777
32691,cell  function,19,22,117,131,"However, most studies attributed this T cell  phenotype in Irf5 knockout mice to dysregulation of antigen presenting cell  function rather than an intrinsic role for IRF5 in T cells.",32582209_8,-1,-1,-1,-1,32691,-1,2.164439e-05,5.4255743e-05,0.99992406
32722,immunity,4,5,30,38,"While required for protective immunity, infection-induced inflammation  can be detrimental if it is not properly controlled, causing collateral body  damage and potentially leading to death.",32655552_1,0,-1,2,-1,32722,-1,0.99923456,0.0003453382,0.00042018795
32723,cytokine interleukin-10,10,12,57,80,It is in this context that the potent  anti-inflammatory cytokine interleukin-10 (IL-10) is required to dampen the  pro-inflammatory immune response that hallmarks trypanosomosis.,32655552_2,-1,-1,-1,-1,32723,-1,0.99939835,0.00030311174,0.0002985189
32742,Prdm1 gene,13,15,84,94,"Our results show  that conditional T cell-specific ablation of the IL-10 regulating Prdm1 gene  (encoding for the Blimp-1 transcription factor), leads to an uncontrolled  trypanosome-induced pro-inflammatory syndrome like the one observed in infected  IL-10-deficient mice.",32655552_9,-1,-1,-1,-1,32742,-1,0.0002166465,0.99947935,0.00030400482
32743,Blimp-1 transcription factor,20,23,114,142,"Our results show  that conditional T cell-specific ablation of the IL-10 regulating Prdm1 gene  (encoding for the Blimp-1 transcription factor), leads to an uncontrolled  trypanosome-induced pro-inflammatory syndrome like the one observed in infected  IL-10-deficient mice.",32655552_9,-1,-1,-1,-1,32743,-1,0.00020847347,0.9995345,0.0002570776
32752,analysis,8,9,57,65,"Based on the  histological observation and immunological analysis, oral administration of HPD  suppressed psoriatic characteristics including skin thickness, psoriasis area  severity index, transepidermal water loss, and neutrophil infiltration.",32679548_4,0,1,-1,-1,32752,-1,0.021701638,0.9562457,0.022052674
32757,protein,26,27,169,176,"In addition, in  activated keratinocytes, HPD inhibited gene expression of Th1- and  Th17-associated cytokines and chemokines, and phosphorylation of  mitogen-activated protein kinases and nuclear factor-κB. In summary, HPD  alleviates psoriasis skin inflammation in vivo and in vitro.",32679548_7,0,1,-1,-1,32757,-1,0.00056213624,0.9986526,0.0007852965
32769,function,7,8,35,43," These data suggest that a primary function of T-bet in B cells during ehrlichial  infection is to promote appropriate class switching, not lineage specification.",32680956_5,0,1,2,-1,32769,-1,0.04815533,0.7878746,0.16397004
32775,receptor,21,22,164,172,Common IRF5 genetic risk variants associated with multiple immune-mediated  diseases are a major determinant of interindividual variability in  pattern-recognition receptor (PRR)-induced cytokines in myeloid cells.,32690658_0,0,1,2,-1,32775,-1,0.00014818038,0.9994892,0.00036265663
32813,function,48,49,279,287,"Here, we review intuitive models regarding how T cell antigen  receptor (TCR) specificity and antigen recognition efficiency shape the Treg and  conventional T cell (Tcon) repertoires to adaptively regulate T cell  maintenance, tissue-residency, phenotypic stability, and immune function in  peripheral tissues.",32712270_1,0,1,2,-1,32813,-1,0.049372464,0.24629723,0.7043303
32817,function,10,11,65,73,"Deficiencies  may include global deficiencies in Treg numbers or function, subtle 'holes in  the Treg repertoire' in tissue-resident Treg populations, or simply Treg  insufficiencies that are unable to counter an overwhelming molecular mimicry  stimulus.",32712270_5,0,1,2,-1,32817,-1,0.033240158,0.09937334,0.86738646
32842,function,26,27,143,151,"FOXP3+CD4+ regulatory T cells (Tregs) are critical for immune homeostasis and  respond to local tissue cues, which control their stability and function.",32817592_0,0,1,2,-1,32842,-1,0.08563523,0.203204,0.7111608
32843,function,6,7,33,41, DEL-1 enhanced Treg numbers and function at barrier sites (oral and lung  mucosa).,32817592_2,0,1,2,-1,32843,-1,0.06347826,0.3611323,0.5753894
32845,transcription factor RUNX1,26,29,149,175,"The underlying mechanism was dissected using mice lacking DEL-1 or  expressing a point mutant thereof, or mice with T cell-specific deletion of the  transcription factor RUNX1, identified by RNA sequencing analysis of the  DEL-1-induced Treg transcriptome.",32817592_3,-1,-1,-1,-1,32845,-1,0.000102010636,0.99962807,0.0002699294
32846,analysis,34,35,206,214,"The underlying mechanism was dissected using mice lacking DEL-1 or  expressing a point mutant thereof, or mice with T cell-specific deletion of the  transcription factor RUNX1, identified by RNA sequencing analysis of the  DEL-1-induced Treg transcriptome.",32817592_3,0,1,-1,-1,32846,-1,0.011733519,0.9726766,0.015589926
32849,Foxp3 gene,18,20,109,119,"Consistently, DEL-1 enhanced the demethylation of the  Treg-specific demethylated region (TSDR) in the mouse Foxp3 gene and the  suppressive function of sorted induced Tregs.",32817592_5,-1,-1,-1,-1,32849,-1,0.00019571063,0.99958557,0.00021867335
32850,function,24,25,141,149,"Consistently, DEL-1 enhanced the demethylation of the  Treg-specific demethylated region (TSDR) in the mouse Foxp3 gene and the  suppressive function of sorted induced Tregs.",32817592_5,0,1,2,-1,32850,-1,0.03779019,0.899465,0.06274477
32854,CD4+ T cell  cytokines,23,29,115,137,"In the present study, the in vivo effects of  ATRA, calcitriol, and their combinations on the expression of murine CD4+ T cell  cytokines and their specific transcription factors in experimental autoimmune  encephalomyelitis (EAE)-induced mice were explored.",32865844_1,-1,-1,-1,-1,32854,-1,0.037124466,0.010053452,0.95282215
32866,function,23,24,136,144,"To unravel the mechanism of anti-melanoma effect of GA, it has  been delineated that GA inhibits pSTAT3 to evade anti-tumor suppressive function  of Tregs and MDSCs.",32890791_6,0,1,2,-1,32866,-1,0.045741536,0.8672494,0.08700907
32872,IL-10  receptor complex,9,13,47,70,"Here, we explored whether the stability of the IL-10  receptor complex contributes to the immunomodulatory potency of IL-10.",32934073_1,-1,-1,-1,-1,32872,-1,0.73161215,0.2443592,0.024028556
32875,receptor,12,13,69,77,We  generated an IL-10 mutant with enhanced affinity for its IL-10Rβ receptor using  yeast surface display.,32934073_2,0,1,2,-1,32875,-1,0.0005503745,0.99447894,0.0049706907
32883,cell subsets,25,27,141,153,"These effects, in turn, led to more robust induction  of IL-10-mediated gene expression programs at low ligand concentrations in both  human cell subsets.",32934073_4,-1,-1,-1,-1,32883,-1,1.3381684e-05,4.120073e-05,0.9999454
32894,IL-10 receptor complex,7,10,38,60,Our study  provides insights into how IL-10 receptor complex stability fine-tunes IL-10  biology and opens new opportunities to revitalize failed IL-10 therapies.,32934073_9,-1,-1,-1,-1,32894,-1,0.7189264,0.25941315,0.021660425
32898,proteins,18,19,97,105,"However, intracellular signaling by suppressor of  cytokine signaling (SOCS) 1 and SOCS3 and the proteins signal transducer and  activator of transcription (STAT) 3 and STAT5 that orchestrate these imbalances  are currently poorly understood.",32943702_1,0,1,-1,-1,32898,-1,0.10973977,0.7074147,0.18284562
32903,proteins,3,4,12,20,"Thus, these proteins were investigated in  C57BL/6 mice after exposure to cigarette smoke (CS) for 3 and 6 months.",32943702_2,0,1,-1,-1,32903,-1,0.24579902,0.5040918,0.25010923
32913,STAT proteins,26,28,165,178,"Our results demonstrated that  beginning with the initiation of COPD development, there was a downregulation of  the anti-inflammatory response mediated by SOCS and STAT proteins.",32943702_7,-1,-1,-1,-1,32913,-1,0.00093498215,0.99469745,0.004367529
32928,analysis,2,3,9,17,In vitro analysis of CD103+ DCs indicates loss of  Nlrx1 results in enhanced IL-4 production via elevated activation of the  JNK/JunB pathways.,32956405_6,0,1,-1,-1,32928,-1,0.01840872,0.96000993,0.021581363
