,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,label,orig_index,olabel
2213,breast cancer,2,4,14,27,Familial male breast cancer is not linked to the BRCA1 locus on chromosome 17q.,8075631_0,0,2213,0
2214,Breast cancer,0,2,1,14,"
Breast cancer in men is about a hundredfold less common than in women and this has hindered research into its genetic basis.",8075631_1,0,2214,0
2215,breast cancer,12,14,60,73,"We have examined 22 families with at least one case of male breast cancer for linkage to the hereditary breast and ovarian cancer locus, BRCA1, on chromosome 17q.",8075631_2,0,2215,0
2216,ovarian cancer,21,23,115,129,"We have examined 22 families with at least one case of male breast cancer for linkage to the hereditary breast and ovarian cancer locus, BRCA1, on chromosome 17q.",8075631_2,0,2216,0
2217,breast cancer,18,20,96,109,Our results indicate that there is a gene (s) other than BRCA1 which predisposes to early-onset breast cancer in women and which confers a higher risk of male breast cancer.,8075631_4,0,2217,0
2218,breast cancer,30,32,159,172,Our results indicate that there is a gene (s) other than BRCA1 which predisposes to early-onset breast cancer in women and which confers a higher risk of male breast cancer.,8075631_4,0,2218,0
2219,breast cancer,9,11,66,79,Identification of additional pedigrees that include cases of male breast cancer may therefore facilitate the mapping and isolation of this gene.,8075631_5,0,2219,0
2220,tumors,9,10,42,48,"The EWS gene, involved in Ewing family of tumors, malignant melanoma of soft parts and desmoplastic small round cell tumors, codes for an RNA binding protein with novel regulatory domains.",8084618_0,0,2220,0
2222,tumors,21,22,117,123,"The EWS gene, involved in Ewing family of tumors, malignant melanoma of soft parts and desmoplastic small round cell tumors, codes for an RNA binding protein with novel regulatory domains.",8084618_0,0,2222,0
2227,tumors,43,44,248,254,"
The EWS gene, which maps to band q12 of human chromosome 22, is involved in a wide variety of human solid tumors including Ewing sarcoma, related primitive neuroectodermal tumors, malignant melanoma of soft parts and desmoplastic small round cell tumors.",8084618_1,0,2227,0
2228,tumors,2,3,9,15,"In these tumors, the EWS is fused to genes encoding transcriptional activators/repressors, like Fli-1 or erg or ATF 1 or wt1.",8084618_2,0,2228,0
2271,cancer,29,30,155,161,"Eighteen patients had no family history of the disease; of these 11 were classified as having a severe phenotype, based on an early age at presentation or cancer development.",8162051_5,0,2271,0
2280,cancers,14,15,92,99,Frequent detection of codon 877 mutation in the androgen receptor gene in advanced prostate cancers.,8187068_0,0,2280,0
2281,prostate cancer,11,13,94,109,"
Prostatic tissue specimens derived from transurethral resections of patients with metastatic prostate cancer were analyzed for genetic alterations in the hormone-binding domain of the androgen receptor (AR) gene.",8187068_1,0,2281,0
2282,prostate cancer,11,13,67,82,"This same AR mutation has been reported previously in a metastatic prostate cancer cell line, LNCaP, where this mutation confers upon the AR an altered ligand-binding specificity which is stimulated by estrogens, progestagens, and antiandrogens.",8187068_3,0,2282,0
2283,prostate cancer,35,37,215,230,"It is possible that analogous to an activated/altered growth factor receptor oncogene, codon 877 mutant AR with altered ligand binding may provide a selective growth advantage in the genesis of a subset of advanced prostate cancer.",8187068_4,0,2283,0
2284,prostate cancer,17,19,125,140,"Although estrogens are used infrequently, antiandrogens are used increasingly in hormonal therapy for patients with advanced prostate cancer.",8187068_5,0,2284,0
2292,diarrhea,13,14,116,124,"An SGLT1 missense mutation underlies hereditary glucose/galactose malabsorption, characterized by potentially fatal diarrhea; conversely, oral rehydration therapy exploits normal transport to alleviate life-threatening diarrhea of infectious origin.",8195156_2,0,2292,0
2293,diarrhea,26,27,219,227,"An SGLT1 missense mutation underlies hereditary glucose/galactose malabsorption, characterized by potentially fatal diarrhea; conversely, oral rehydration therapy exploits normal transport to alleviate life-threatening diarrhea of infectious origin.",8195156_2,0,2293,0
2296,infections,30,31,194,204,"
Mutations at the PEPD locus cause prolidase deficiency (McKusick 170100), a rare autosomal recessive disorder characterized by iminodipeptiduria, skin ulcers, mental retardation, and recurrent infections.",8198124_1,0,2296,0
2303,convulsions,19,20,116,127,"Significant differences were found between PWS patients, SIB controls, and WC controls in the prevalence of febrile convulsions, fever-associated symptoms, and temperature less than 94 degrees F. No differences were noted in any variable between the PWS patients and the ND controls, suggesting that these abnormalities are not unique to PWS, but can occur in any neurodevelopmentally handicapped individual, further suggesting these do not necessarily reflect syndrome-specific hypothalamic abnormalities..",8209890_2,0,2303,0
2314,tumor,6,7,30,35,"
In humans, alteration of the tumor suppressor gene, APC, causes adenomatous polyposis coli, a condition causing predisposition to colorectal cancer.",8252631_1,0,2314,0
2318,hypertrophy,8,9,76,87,The syndrome inconsistently associates characteristic patches of congenital hypertrophy of the retinal pigment epithelium (CHRPE).,8252631_2,0,2318,0
2319,tumor,4,5,23,28,Association of the APC tumor suppressor protein with catenins.,8259519_0,0,2319,0
2320,cancer,13,14,86,92,"
Mutations of APC appear to initiate sporadic and inherited forms of human colorectal cancer.",8259519_1,0,2320,0
2321,tumor,7,8,48,53,These results suggest an important link between tumor initiation and cell adhesion..,8259519_5,0,2321,0
2330,cancer,7,8,57,63,"
We have analyzed a single multi-affected breast/ovarian cancer pedigree (BOV3) and have shown consistent inheritance of markers on chromosome 17q with the disease confirming that this family is due to the BRCA1 gene.",8281142_1,0,2330,0
2332,breast cancer,11,13,70,83,Analysis of 17q haplotypes shows a recombination event in a bilateral breast cancer case which suggests that the BRCA1 gene lies distal to D17S857; D17S857 is thus the new proximal boundary for the region containing BRCA1.,8281142_2,0,2332,0
2344,atherosclerosis,14,15,79,94,"Because LpA-I has been proposed to be more protective than LpA-I  A-II against atherosclerosis, this selective effect on the metabolism of LpA-I  A-II may provide a potential explanation why patients with classic LCAT deficiency and Fish-eye disease are not at increased risk for premature atherosclerosis despite markedly decreased levels of HDL cholesterol and apoA-I",8282802_10,0,2344,0
2346,atherosclerosis,47,48,290,305,"Because LpA-I has been proposed to be more protective than LpA-I  A-II against atherosclerosis, this selective effect on the metabolism of LpA-I  A-II may provide a potential explanation why patients with classic LCAT deficiency and Fish-eye disease are not at increased risk for premature atherosclerosis despite markedly decreased levels of HDL cholesterol and apoA-I",8282802_10,0,2346,0
2350,thrombocytopenia,35,36,212,228,"Because of various features which include the presence of large and normal sized platelets (rather than small platelets) and freedom from significant immune deficiencies, it is likely that the X linked recessive thrombocytopenia in this family is an isolated entity quite distinct from the classical WAS phenotype.",8301658_5,0,2350,0
2353,visual loss,13,15,73,84,"RESULTS  In all but one affected member, symptoms of progressive central visual loss developed in the third or fourth decade of life accompanied by central scotoma and well-demarcated atrophy of the retinal pigment epithelium and choriocapillaris of the macula.",8302543_5,0,2353,0
2354,atrophy,30,31,184,191,"RESULTS  In all but one affected member, symptoms of progressive central visual loss developed in the third or fourth decade of life accompanied by central scotoma and well-demarcated atrophy of the retinal pigment epithelium and choriocapillaris of the macula.",8302543_5,0,2354,0
2367,tumors,11,12,72,78,Positions of the chromosome 22 breakpoints were determined for 19 Ewing tumors.,8307570_8,0,2367,0
2374,tumors,6,7,47,53,Molecular mechanisms of oncogenic mutations in tumors from patients with bilateral and unilateral retinoblastoma.,8346255_0,0,2374,0
2377,tumors,5,6,28,34,"Mutations were found in all tumors, and one-third of the tumors had independent mutations in both alleles neither of which were found in the germ line, confirming their true sporadic nature.",8346255_2,0,2377,0
2378,tumors,11,12,57,63,"Mutations were found in all tumors, and one-third of the tumors had independent mutations in both alleles neither of which were found in the germ line, confirming their true sporadic nature.",8346255_2,0,2378,0
2379,tumors,6,7,35,41,"In the remaining two-thirds of the tumors only one mutation was found, consistent with the loss-of-heterozygosity theory of tumorigenesis.",8346255_3,0,2379,0
2393,cancer,6,7,53,59,"
A susceptibility gene for hereditary breast-ovarian cancer, BRCA1, has been assigned by linkage analysis to chromosome 17q21.",8401501_1,0,2393,0
2394,cancer,7,8,43,49,"We have typed 22 breast and breast-ovarian cancer families with eight polymorphisms from the chromosome 17q12-21 region, including two in the EDH17B2 gene.",8401501_3,0,2394,0
2395,breast cancer,4,6,31,44,Genetic recombination with the breast cancer trait excludes RARA from further consideration as a candidate gene for BRCA1.,8401501_4,0,2395,0
2398,atherosclerosis,8,9,43,58,"
Plasma HDL are a negative risk factor for atherosclerosis.",8408659_1,0,2398,0
2409,death,7,8,60,65,Central nervous system demyelination progresses rapidly and death occurs within a few years.,8441467_3,0,2409,0
2432,bleeding,6,7,43,51,"
The differential diagnosis of the genetic bleeding disorders, hemophilia A and von Willebrand disease, is occasionally confounded by the close molecular relationship of coagulation factor VIII and von Willebrand factor (vWF).",8500791_1,0,2432,0
2436,bleeding,15,16,104,112,"The family we describe demonstrates the recessive inheritance of a recently recognized class of genetic bleeding disorders, we call "" autosomal hemophilia. "" We conclude that vWF mutation may be an under recognized cause of hemophilia, especially in cases where the inheritance pattern is not consistent with X-linked transmission.",8500791_10,0,2436,0
2441,carcinoma,24,25,151,160,"The authors describe two cases of clear cell papillary cystadenoma of the epididymis, both of which were initially confused with metastatic renal cell carcinoma.",8522307_3,0,2441,0
2443,carcinoma,10,11,66,75,"Because clear cell papillary cystadenoma is similar to renal cell carcinoma histologically, and because both occur as components of the von Hippel-Lindau disease complex, the authors analyzed both cases for the presence of mutations in the VHL gene.",8522307_6,0,2443,0
2445,tumors,12,13,59,65,A somatic VHL gene mutation was detected in one of the two tumors by polymerase chain reaction followed by single-strand conformation polymorphism analysis.,8522307_7,0,2445,0
2448,thrombocytopenia,11,12,88,104,Identification of WASP mutations in patients with Wiskott-Aldrich syndrome and isolated thrombocytopenia reveals allelic heterogeneity at the WAS locus.,8528198_0,0,2448,0
2451,thrombocytopenia,35,36,204,220,"To elucidate the range of WASP mutations responsible for WAS, we used PCR-SSCP analysis to screen for WASP gene mutation in 19 unrelated boys with the diagnosis of classical or attenuated WAS or isolated thrombocytopenia.",8528198_2,0,2451,0
