,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,label,orig_index,olabel
981,drowsiness,14,15,66,76,"Pain intensity on a 0 to 10 numerical scale; nausea and vomiting, drowsiness, confusion, and dry mouth, using a scale from 0 to 3 (not at all, slight, a lot, awful); Mini-Mental State Examination (MMSE) (0-30); and arterial pressure were recorded before administration of drugs (T0) and after 30 minutes (T30), 60 minutes (T60), 120 minutes (T120), and 180 minutes (T180).",11027905_4,-1,-1,1,981,-1
4635,tremor,8,9,53,59,There was no agreement between the questionnaire and tremor severity (r = 0.093; P = 0.53).,15338796_14,-1,1,1,4635,1
11013,Midazolam hydrochloride,0,2,0,23,Midazolam hydrochloride is commonly used for dental or endoscopic procedures.,2375138_1,-1,-1,0,11013,-1
17198,sphincter of Oddi dyskinesia,24,28,162,190,OBJECTIVE: In this study the effect of glyceryl trinitrate on the prostigmine-morphine-induced sphincter of Oddi spasm was evaluated in nine female patients with sphincter of Oddi dyskinesia.,9431903_1,-1,-1,1,17198,-1
10974,hyperemic,5,6,26,35,"Therefore, we studied the hyperemic response to dipyridamole in seven open-chest anesthetized dogs after pretreatment with either pentoxifylline (0, 7.5, or 15 mg/kg i.v.) or theophylline (3 mg/kg i.v.).",2348231_4,-1,-1,1,10974,-1
775,nimodipine,30,31,156,166,"METHODS: Patients with a clinical diagnosis of ischemic stroke (within 24 hours) were consecutively allocated to receive placebo (n=100), 1 mg/h (low-dose) nimodipine (n=101), or 2 mg/h (high-dose) nimodipine (n=94).",10835440_3,0,-1,0,775,0
14187,cimetidine,5,6,27,37,Age and renal clearance of cimetidine.,7053303_0,0,-1,0,14187,0
11146,5-FU,13,14,93,97,"Although there have been anecdotal reports of cardiac toxicity associated with fluorouracil (5-FU) therapy, this phenomenon has not been studied in a systematic fashion.",2466960_1,-1,-1,2,11146,-1
2602,constipation,6,7,55,67,Metamizol potentiates morphine antinociception but not constipation after chronic treatment.,12063090_0,-1,1,1,2602,1
2102,pain,19,20,123,127,"BACKGROUND: Preclinical studies of intrathecal adenosine suggest it may be effective in the treatment of acute and chronic pain in humans, and preliminary studies in volunteers and patients with a Swedish formulation of adenosine suggests it may be effective in hypersensitivity states but not with acute noxious stimulation.",11752998_1,-1,1,1,2102,1
15729,clarithromycin,8,9,45,59,"The combination of a relatively high dose of clarithromycin in face of chronic renal failure in a functionally anephric patient, with underlying aluminum intoxication, may have facilitated the appearance of this neurotoxic side effect.",8546130_4,-1,-1,0,15729,-1
4141,psychosis,8,9,49,58,The case of a nonepileptic patient who developed psychosis following phenytoin treatment for trigeminal neuralgia is described.,14698717_2,-1,-1,1,4141,-1
8174,lamivudine,34,35,223,233,"In this study, cancer patients who have solid and hematological malignancies with chronic HBV infection received the antiviral agent lamivudine prior and during CT compared with historical control group who did not receive lamivudine.",18464113_3,0,-1,0,8174,0
10924,blood loss,15,17,99,109,This antifibrinolytic agent has been used in women with menorrhagia to promote clotting and reduce blood loss.,2339463_2,-1,-1,1,10924,-1
2760,atropine,3,4,21,29,"The patient received atropine 0.5-1 mg and chest compressions, before sinus rhythm again took over.",12139551_5,0,-1,0,2760,0
17274,transient neurological deficit,1,4,2,32,A transient neurological deficit following intrathecal injection of 1% hyperbaric bupivacaine for unilateral spinal anaesthesia.,9522152_0,-1,-1,1,17274,-1
16886,myelodysplasia,6,7,37,51,"There were two cases of hypocellular myelodysplasia, two cases of hypersegmented myelodysplastic granulocytosis, two cases of hypercellular marrow with abnormal megakaryocytes with bizarre nuclei, one case of megakaryocytic myelosis associated with a hyperplastic marrow, dysmyelopoiesis and a hypocellular marrow and two cases of myelodysplasia with dyserythropoiesis, hemosiderosis and a hypocellular marrow.",9209318_7,-1,-1,1,16886,-1
7615,encephalopathy,11,12,76,90,BACKGROUND: We report on the manifestation of a levetiracetam (LEV)-induced encephalopathy.,18081909_1,-1,1,1,7615,1
6539,glycine,15,16,91,98,Nonketotic hyperglycinemia is a disorder of amino acid metabolism in which a defect in the glycine cleavage system leads to an accumulation of glycine in the brain and other body compartments.,17074608_1,0,-1,0,6539,0
10722,marrow suppression,3,5,52,70,Benzylacyclouridine reverses azidothymidine-induced marrow suppression without impairment of anti-human immunodeficiency virus activity.,2257294_0,-1,-1,1,10722,-1
6994,autism,29,30,237,243,"Our findings indicate that beta2-adrenoceptor overstimulation during an early critical period results in microglial activation associated with innate neuroinflammatory pathways and behavioral abnormalities, similar to those described in autism.",17400887_9,-1,-1,1,6994,-1
1696,cardiac arrhythmia,1,3,17,35,Caffeine-induced cardiac arrhythmia: an unrecognised danger of healthfood products.,11419773_0,-1,-1,1,1696,-1
11608,seizures,11,12,73,81,The effects of carbamazepine (CBZ) treatment on local anesthetic-kindled seizures and lethality were evaluated in different stages of the kindling process and under different methods of CBZ administration.,2790457_1,-1,1,1,11608,1
10905,morphine,2,3,12,20,infusion of morphine (mean 73.6 mg) and five patients receiving a continuous extradural infusion of 0.25% bupivacaine (mean 192 mg) in the 24-h period following upper abdominal surgery.,2334618_3,0,-1,0,10905,0
8984,bradykinin,66,67,373,383,"PURPOSE: The influence of an irreversible inhibitor of constitutive NO synthase (L-NOArg; 1.0 mg/kg ip), a relatively selective inhibitor of inducible NO synthase (L-NIL; 1.0 mg/kg ip) and a relatively specific inhibitor of neuronal NO synthase (7-NI; 0.1 mg/kg ip), on antihyperalgesic action of selective antagonists of B2 and B1 receptors: D-Arg-[Hyp3,Thi5,D-Tic7,Oic8] bradykinin (HOE 140; 70 nmol/kg ip) or des Arg10 HOE 140 (70 nmol/kg ip) respectively, in model of diabetic (streptozotocin-induced) and toxic (vincristine-induced) neuropathy was investigated.",19300402_1,0,-1,0,8984,0
3849,hyperactivity,21,22,120,133,"In contrast, both methscopolamine and neostigmine, which do not penetrate the blood-brain barrier, had no effect on the hyperactivity produced by morphine.",137340_4,-1,1,1,3849,1
6050,alanine,20,21,115,122,"Laboratory tests showed an elevation of creatine phosphokinase (2218 IU/L), aspartate aminotransferase (134 IU/L), alanine aminotransferase (78 IU/L), and BUN (27.9 mg/ml) levels.",16720068_5,0,-1,0,6050,0
7469,cardiac dilation,8,10,48,64,"In contrast, AZT-treated FasL Tg mice developed cardiac dilation and depressed cardiac function in a dose-dependent manner, with concomitant inflammatory infiltration of both ventricles.",17943461_6,-1,-1,1,7469,-1
17372,Cancer,12,13,54,60,"F  d  ration Nationale des Centres de Lutte Contre le Cancer (FNCLCC).Since tamoxifen is widely used in breast cancer treatment and has been proposed for the prevention of breast cancer, its endometrial iatrogenic effects must be carefully examined.",9579567_1,-1,1,1,17372,1
13237,involuntary movements,3,5,29,50,Tiapride in levodopa-induced involuntary movements.,458486_0,-1,-1,1,13237,-1
2656,ribavirin,1,2,12,21,Intravenous ribavirin treatment for severe adenovirus disease in immunocompromised children.,12093990_0,0,-1,0,2656,0
4075,amphotericin B,5,7,45,59,Reversible dilated cardiomyopathy related to amphotericin B therapy.,14657095_0,-1,-1,0,4075,-1
13841,hemorrhage,6,7,50,60,"Heparin-induced thrombocytopenia, thrombosis, and hemorrhage.",6615052_0,-1,1,1,13841,1
5734,hyperactivity,15,16,87,100,We report the case of a 63-year-old female who was treated with methylphenidate due to hyperactivity and suffered from multiple ischaemic strokes.,16428221_3,-1,1,1,5734,1
10926,thrombosis,17,18,132,142,"Although increased risk of thromboembolic disease has been reported during treatment with epsilon-aminocaproic acid, cerebral sinus thrombosis has not been previously described.",2339463_3,-1,1,1,10926,1
6571,hypertension,3,4,23,35,Delayed institution of hypertension during focal cerebral ischemia: effect on brain edema.,1711760_0,-1,1,1,6571,1
12157,cardiotoxicity,8,9,46,60,"A prospective study on the dose dependency of cardiotoxicity induced by mitomycin C.Since 1975 mitomycin C (MMC) has been suggested to be cardiotoxic, especially when combined with or given following doxorubicin.",3137399_0,-1,1,1,12157,1
128,proteinuria,15,16,91,102,METHODS: Puromycin aminonucleoside (PAN) was administered to Sprague Dawley rats to induce proteinuria.,10193809_1,-1,1,1,128,1
12882,hyperkinetic,26,27,144,156,"The other rats showed a strong decrease in the rigidity and the occurrence of stereotyped (S) licking and/or gnawing in presence of akinetic or hyperkinetic (K) behaviour (AS/KS group), suggesting signs of dopaminergic activation.",3780846_4,-1,-1,1,12882,-1
4865,hemolysis,18,19,121,130,In this clinical retrospective cohort study we have examined the suitable timing of ribavirin reduction in patients with hemolysis during combination therapy.,15580403_2,-1,1,1,4865,1
1616,Oxacillin,0,1,0,9,Oxacillin was discontinued and patient was treated with corticosteroids.,11337188_4,-1,-1,0,1616,-1
10494,lidocaine,6,7,33,42,"The mean pain score for buffered lidocaine was significantly lower than the mean score for standard lidocaine (2.7 +/- 1.9 vs. 3.8 +/- 2.2, P = 0.03).",2070391_4,0,-1,0,10494,0
3877,hypertension,23,24,147,159,"The results indicate that Li-induced nephropathy, even when the GFR is only modestly reduced, is associated with proteinuria and arterial systolic hypertension.",1378968_10,-1,1,1,3877,1
159,sirolimus,6,7,39,48,"CONCLUSIONS: Severe adverse effects of sirolimus include fever, anemia, and capillary leak syndrome.",10328196_5,0,-1,0,159,0
9357,oxycodone,8,9,71,80,Comparative cognitive and subjective side effects of immediate-release oxycodone in healthy middle-aged and older adults.,19729346_0,0,-1,0,9357,0
8584,thrombocytopenia,8,9,62,78,Clinical evaluations suggested an initial diagnosis of severe thrombocytopenia and haemolysis.,18791946_3,-1,1,1,8584,1
12286,hemorrhage,6,7,46,56,Systolic pressure variation is greater during hemorrhage than during sodium nitroprusside-induced hypotension in ventilated dogs.,3341566_0,-1,1,1,12286,1
8647,oral contraceptives,10,12,70,89,Etiologic factors in the pathogenesis of liver tumors associated with oral contraceptives.,188339_0,0,-1,0,8647,0
9657,phenylephrine,5,6,26,39,We describe the effect of phenylephrine and ephedrine on frontal lobe oxygenation (S(c)O(2)) following anesthesia-induced hypotension.,19957053_2,0,-1,0,9657,0
2421,acute myocardial infarction,21,24,130,157,"99mTc-glucarate was easy to prepare, stable for 96 h and was used to study its biodistribution in rats with isoproterenol-induced acute myocardial infarction.",11897407_4,-1,1,1,2421,1
639,bradycardia,18,19,154,165,"Age-related changes in ultrasound production corresponded with changes in cardiovascular variables, including baseline cardiac rate and clonidine-induced bradycardia.",10737864_5,-1,1,1,639,1
6949,compartment syndrome,3,5,34,54,Simvastatin-induced bilateral leg compartment syndrome and myonecrosis associated with hypothyroidism.,17344566_0,-1,-1,1,6949,-1
2964,seizures,7,8,54,62,"beta2(-/-) mice displayed increased susceptibility to seizures, as indicated by reduced latency and threshold for pilocarpine-induced seizures, but seemed normal in other neurological tests.",12481039_7,-1,1,1,2964,1
7924,catalepsy,38,39,167,176,"SAR studies led to compound 14 with excellent potency (K(i) = 0.4 nM), selectivity (A(1)/A(2A) > 100), and efficacy (MED 10 mg/kg p.o.) in the rat haloperidol-induced catalepsy model for Parkinson's disease.",18329269_2,-1,1,1,7924,1
2022,indinavir,38,39,225,234,"To determine mitochondrial events from HAART in vivo, 8-week-old hemizygous transgenic AIDS mice (NL4-3Delta gag/pol; TG) and wild-type FVB/n littermates were treated with the HAART combination of zidovudine, lamivudine, and indinavir or vehicle control for 10 days or 35 days.",11706060_2,0,-1,0,2022,0
8688,Mesna,11,12,101,106,The protracted infusion schedule for ifosfamide permits convenient outpatient administration without Mesna and reduces the drug cost of clinical usage of this agent by up to  890 per cycle.,1899352_11,0,-1,0,8688,0
3037,acute liver failure,25,28,155,174,"DISCUSSION: Although there is increasing evidence of hepatotoxicity induced by bupropion, this is the first case of fatality that could have resulted from acute liver failure in a patient receiving bupropion while on concomitant treatment with carbimazole.",12549952_9,-1,1,1,3037,1
13304,Dizziness,0,1,0,9,"Dizziness was less marked than sedation, but increased with the dose.",6103707_7,-1,1,1,13304,1
2949,rizatriptan,6,7,33,44,Recurrence rates were 31.4% with rizatriptan and 15.3% with ergotamine/caffeine.,12464714_11,0,-1,0,2949,0
17702,clozapine,40,41,241,250,"The newer atypical agents have a lower risk of EPS, but are associated in varying degrees with sedation, cardiovascular effects, anticholinergic effects, weight gain, sexual dysfunction, hepatic effects, lowered seizure threshold (primarily clozapine), and agranulocytosis (clozapine only).",9766615_6,0,-1,0,17702,0
7272,levofloxacin,22,23,164,176,"While small prospective studies have not revealed any significant drug-drug interaction between warfarin and levofloxacin, several case reports have indicated that levofloxacin may significantly potentiate the anticoagulation effect of warfarin.",17639754_3,0,-1,0,7272,0
544,acetazolamide,4,5,27,40,Acute confusion induced by acetazolamide is a well known adverse drug reaction in patients with renal impairment.,10692744_1,-1,-1,0,544,-1
