,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,label,orig_index,olabel
5948,granulomatosis,37,38,236,250,"CONCLUSION: The results indicate a dose-response relationship between cyclophosphamide and the risk of bladder cancer, high cumulative risks in the entire cohort, and also the possibility of risk factors operating even before Wegener's granulomatosis.",15130900_10,-1,1,1,5948,1
6002,left ventricular,2,4,18,34,Severe reversible left ventricular systolic and diastolic dysfunction due to accidental iatrogenic epinephrine overdose.,15188772_0,-1,1,1,6002,1
6003,diastolic dysfunction,6,8,48,69,Severe reversible left ventricular systolic and diastolic dysfunction due to accidental iatrogenic epinephrine overdose.,15188772_0,-1,1,1,6003,1
6008,myocardial stunning,15,17,101,120,"A 35-year-old woman whose cervix uteri was inadvertently injected with 8 mg of epinephrine developed myocardial stunning that was characterized by severe hemodynamic compromise, profound, albeit transient, left ventricular systolic and diastolic dysfunction, and only modestly elevated biochemical markers of myocardial necrosis.",15188772_3,-1,1,1,6008,1
6010,left ventricular,30,32,206,222,"A 35-year-old woman whose cervix uteri was inadvertently injected with 8 mg of epinephrine developed myocardial stunning that was characterized by severe hemodynamic compromise, profound, albeit transient, left ventricular systolic and diastolic dysfunction, and only modestly elevated biochemical markers of myocardial necrosis.",15188772_3,-1,1,1,6010,1
6011,diastolic dysfunction,34,36,236,257,"A 35-year-old woman whose cervix uteri was inadvertently injected with 8 mg of epinephrine developed myocardial stunning that was characterized by severe hemodynamic compromise, profound, albeit transient, left ventricular systolic and diastolic dysfunction, and only modestly elevated biochemical markers of myocardial necrosis.",15188772_3,-1,1,1,6011,1
6017,myocardial infarction,8,10,74,95,Cardioprotective effect of tincture of Crataegus on isoproterenol-induced myocardial infarction in rats.,15233872_0,-1,1,1,6017,1
6024,myocardial infarction,15,17,97,118,The present study was done to investigate the protective effect of TCR on experimentally induced myocardial infarction in rats.,15233872_2,-1,1,1,6024,1
6038,thrombotic,15,16,136,146,Effects of the cyclooxygenase-2 specific inhibitor valdecoxib versus nonsteroidal antiinflammatory agents and placebo on cardiovascular thrombotic events in patients with arthritis.,15266215_0,-1,1,1,6038,1
6039,thrombotic,9,10,57,67,There have been concerns that the risk of cardiovascular thrombotic events may be higher with cyclooxygenase (COX)-2-specific inhibitors than nonselective nonsteroidal antiinflammatory drugs (NSAIDs).,15266215_1,-1,1,1,6039,1
6044,rheumatoid arthritis,19,21,141,161,"We evaluated cardiovascular event data for valdecoxib, a new COX-2-specific inhibitor in approximately 8000 patients with osteoarthritis and rheumatoid arthritis treated with this agent in randomized clinical trials.",15266215_2,-1,1,1,6044,1
6047,thrombotic,4,5,32,42,"The incidence of cardiovascular thrombotic events (cardiac, cerebrovascular and peripheral vascular, or arterial thrombotic) was determined by analyzing pooled valdecoxib (10-80 mg daily), nonselective NSAID (diclofenac 75 mg bid, ibuprofen 800 mg tid, or naproxen 500 mg bid) and placebo data from 10 randomized osteoarthritis and rheumatoid arthritis trials that were 6-52 weeks in duration.",15266215_3,-1,1,1,6047,1
6049,thrombotic,16,17,113,123,"The incidence of cardiovascular thrombotic events (cardiac, cerebrovascular and peripheral vascular, or arterial thrombotic) was determined by analyzing pooled valdecoxib (10-80 mg daily), nonselective NSAID (diclofenac 75 mg bid, ibuprofen 800 mg tid, or naproxen 500 mg bid) and placebo data from 10 randomized osteoarthritis and rheumatoid arthritis trials that were 6-52 weeks in duration.",15266215_3,-1,1,1,6049,1
6051,rheumatoid arthritis,59,61,332,352,"The incidence of cardiovascular thrombotic events (cardiac, cerebrovascular and peripheral vascular, or arterial thrombotic) was determined by analyzing pooled valdecoxib (10-80 mg daily), nonselective NSAID (diclofenac 75 mg bid, ibuprofen 800 mg tid, or naproxen 500 mg bid) and placebo data from 10 randomized osteoarthritis and rheumatoid arthritis trials that were 6-52 weeks in duration.",15266215_3,-1,1,1,6051,1
6055,thrombotic,5,6,42,52,"Crude and exposure-adjusted incidences of thrombotic events were similar for valdecoxib, NSAIDs, and placebo.",15266215_5,-1,1,1,6055,1
6056,thrombotic,4,5,20,30,The risk of serious thrombotic events was also similar for each valdecoxib dose.,15266215_6,-1,1,1,6056,1
6057,Thrombotic,0,1,0,10,"Thrombotic risk was consistently higher for users of aspirin users than nonusers of aspirin (placebo, 1.4% vs. 0%; valdecoxib, 1.7% vs. 0.2%; NSAIDs, 1.9% vs. 0.5%).",15266215_7,-1,1,1,6057,1
6065,thrombotic,32,33,184,194,Short- and intermediate-term treatment with therapeutic (10 or 20 mg daily) and supratherapeutic (40 or 80 mg daily) valdecoxib doses was not associated with an increased incidence of thrombotic events relative to nonselective NSAIDs or placebo in osteoarthritis and rheumatoid arthritis patients in controlled clinical trials.,15266215_9,-1,1,1,6065,1
6067,rheumatoid arthritis,43,45,267,287,Short- and intermediate-term treatment with therapeutic (10 or 20 mg daily) and supratherapeutic (40 or 80 mg daily) valdecoxib doses was not associated with an increased incidence of thrombotic events relative to nonselective NSAIDs or placebo in osteoarthritis and rheumatoid arthritis patients in controlled clinical trials.,15266215_9,-1,1,1,6067,1
6070,hypertrophic cardiomyopathy,3,5,42,69,Hypersensitivity myocarditis complicating hypertrophic cardiomyopathy heart.,15266362_0,-1,1,1,6070,1
6071,hypertrophic cardiomyopathy,10,12,77,104,The present report describes a case of eosinophilic myocarditis complicating hypertrophic cardiomyopathy.,15266362_1,-1,1,1,6071,1
6072,hypertrophic cardiomyopathy,8,10,46,73,"The 47-year-old female patient, known to have hypertrophic cardiomyopathy, was admitted with biventricular failure and managed aggressively with dobutamine infusion and other drugs while being assessed for heart transplantation.",15266362_2,-1,1,1,6072,1
6078,left ventricular dysfunction,7,10,50,78,"On transthoracic echocardiogram, she had moderate left ventricular dysfunction with regional variability and moderate mitral regurgitation.",15266362_3,-1,1,1,6078,1
6081,apical hypertrophic cardiomyopathy,8,11,45,79,The recipient's heart showed the features of apical hypertrophic cardiomyopathy and myocarditis with abundant eosinophils.,15266362_4,-1,1,1,6081,1
6086,intratympanic,4,5,25,38,Treatment of tinnitus by intratympanic instillation of lignocaine (lidocaine) 2 per cent through ventilation tubes.,1527456_0,-1,1,1,6086,1
6089,subjective tinnitus,1,3,11,30,Idiopathic subjective tinnitus (IST) is one of the most obscure otological pathologies.,1527456_1,-1,1,1,6089,1
6093,intratympanic,9,10,51,64,"This paper presents the results of treating IST by intratympanic instillation of lignocaine (lidocaine) 2 per cent through a grommet, for five weekly courses.",1527456_2,-1,1,1,6093,1
6098,side effects,6,8,36,48,"Patients should be warned about the side effects of vertigo and vomiting, which subsides gradually with every new instillation, and that the tinnitus may not disappear but will be alleviated, enabling them to cope more easily with the disease and lead a more normal life.",1527456_6,-1,1,1,6098,1
6182,breast cancer,11,13,107,120,Cardiac toxicity observed in association with high-dose cyclophosphamide-based chemotherapy for metastatic breast cancer.,15325671_0,-1,1,1,6182,1
6193,breast cancer,26,28,176,189,"STUDY DESIGN: We combined paclitaxel, melphalan and high-dose cyclophosphamide, thiotepa, and carboplatin in a triple sequential high-dose regimen for patients with metastatic breast cancer.",15325671_3,-1,1,1,6193,1
6194,breast cancer,9,11,75,88,"Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.",15325671_4,-1,1,1,6194,1
6199,congestive heart failure,30,33,238,262,"Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.",15325671_4,-1,1,1,6199,1
6203,diabetes mellitus,60,62,419,436,"Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.",15325671_4,-1,1,1,6203,1
6205,left-sided,69,70,471,481,"Analysis was performed on 61 women with chemotherapy-responsive metastatic breast cancer receiving 96-h infusional cyclophosphamide as part of a triple sequential high-dose regimen to assess association between presence of peritransplant congestive heart failure (CHF) and the following pretreatment characteristics: presence of electrocardiogram (EKG) abnormalities, age, hypertension, prior cardiac history, smoking, diabetes mellitus, prior use of anthracyclines, and left-sided chest irradiation.",15325671_4,-1,1,1,6205,1
6206,grade 3,13,15,63,70,RESULTS: Six of 61 women (10%) developed clinically reversible grade 3 CHF following infusional cyclophosphamide with a median percent decline in ejection fraction of 31%.,15325671_5,-1,1,1,6206,1
6228,lung disease,11,13,76,88,To determine sensitivity we assessed tremor in 44 patients with obstructive lung disease after administration of cumulative doses of salbutamol.,15338796_5,-1,1,1,6228,1
6235,rest tremor,9,11,68,79,Postural tremor was measured with the arm horizontally outstretched rest tremor with the arm supported by an armrest and finally tremor was measured after holding a 2-kg weight until exhaustion.,15338796_9,-1,1,1,6235,1
6244,of children,15,17,92,103,"DISCUSSION: Quantifying tremor by using an inexpensive laser pointer is, with the exception of children (<12 years) a sensitive and reproducible method.",15338796_18,-1,1,1,6244,1
6247,side effects,4,6,30,42,Yohimbine treatment of sexual side effects induced by serotonin reuptake blockers.,1535072_0,-1,1,1,6247,1
6253,side effects,14,16,77,89,A single case report suggests that yohimbine may be used to treat the sexual side effects of clomipramine.,1535072_2,-1,1,1,6253,1
6255,side effects,10,12,61,73,This study evaluated yohimbine as a treatment for the sexual side effects caused by serotonin reuptake blockers.,1535072_3,-1,1,1,6255,1
6259,side effects,20,22,134,146,"METHOD: Six patients with either obsessive compulsive disorder, trichotillomania, anxiety, or affective disorders who suffered sexual side effects after treatment with serotonin reuptake blockers were given yohimbine on a p.r.n.",1535072_4,-1,1,1,6259,1
6269,Side effects,0,2,0,12,"Side effects of yohimbine included excessive sweating, increased anxiety, and a wound-up feeling in some patients.",1535072_9,-1,1,1,6269,1
6272,side effects,18,20,107,119,CONCLUSION: The results of this study indicate that yohimbine may be an effective treatment for the sexual side effects caused by serotonin reuptake blockers.,1535072_10,-1,1,1,6272,1
6277,bone marrow,3,5,34,45,Hemorrhagic cystitis complicating bone marrow transplantation.,1545575_0,-1,1,1,6277,1
6280,bone marrow,13,15,117,128,Hemorrhagic cystitis is a potentially serious complication of high-dose cyclophosphamide therapy administered before bone marrow transplantation.,1545575_1,-1,1,1,6280,1
6282,bone marrow,14,16,81,92,"As standard practice at our institution, patients who are scheduled to receive a bone marrow transplant are treated prophylactically with forced hydration and bladder irrigation.",1545575_2,-1,1,1,6282,1
