,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemical_distsv,lf_disease_distsv,label,orig_index,olabel
24489,sexual dysfunction,29,31,167,185,"The newer atypical agents have a lower risk of EPS, but are associated in varying degrees with sedation, cardiovascular effects, anticholinergic effects, weight gain, sexual dysfunction, hepatic effects, lowered seizure threshold (primarily clozapine), and agranulocytosis (clozapine only).",9766615_6,-1,1,1,24489,1
24495,ischemic stroke,10,12,68,83,The association of cocaine and amphetamine use with hemorrhagic and ischemic stroke is based almost solely on data from case series.,9799166_1,-1,1,1,24495,1
24575,myocardial injury,11,13,89,106,"Effects of acetylsalicylic acid, dipyridamole, and hydrocortisone on epinephrine-induced myocardial injury in dogs.",983936_0,-1,1,1,24575,1
24576,myocardial injury,6,8,43,60,A reproducible model for producing diffuse myocardial injury (epinephrine infusion) has been developed to study the cardioprotective effects of agents or maneuvers which might alter the evolution of acute myocardial infarction.,983936_1,-1,1,1,24576,1
24578,acute myocardial infarction,30,33,199,226,A reproducible model for producing diffuse myocardial injury (epinephrine infusion) has been developed to study the cardioprotective effects of agents or maneuvers which might alter the evolution of acute myocardial infarction.,983936_1,-1,1,1,24578,1
24605,cardiotoxic,8,9,51,62,This study was designed to investigate the chronic cardiotoxic potential of SM-5887 and a possible deteriorating effect of SM-5887 on low-grade cardiotoxicity pre-induced by doxorubicin in beagle dogs.,9848575_1,-1,1,1,24605,1
24608,cardiotoxicity,21,22,144,158,This study was designed to investigate the chronic cardiotoxic potential of SM-5887 and a possible deteriorating effect of SM-5887 on low-grade cardiotoxicity pre-induced by doxorubicin in beagle dogs.,9848575_1,-1,1,1,24608,1
24620,cardiotoxic,5,6,36,47,"To examine a possibly deteriorating cardiotoxic effect of SM-5887, low-grade cardiomyopathy was induced in dogs by four courses of doxorubicin (1.5 mg/kg).",9848575_5,-1,1,1,24620,1
24624,cardiotoxic,2,3,14,25,The low-grade cardiotoxic changes were enhanced by the additional doxorubicin treatment.,9848575_7,-1,1,1,24624,1
24627,cardiotoxicity,11,12,62,76,"In conclusion, SM-5887 does not have any potential of chronic cardiotoxicity and deteriorating effect on doxorubicin-induced cardiotoxicity in dogs.",9848575_9,-1,1,1,24627,1
24628,cardiotoxicity,17,18,125,139,"In conclusion, SM-5887 does not have any potential of chronic cardiotoxicity and deteriorating effect on doxorubicin-induced cardiotoxicity in dogs.",9848575_9,-1,1,1,24628,1
24734,valvular heart disease,2,5,9,31,Risk for valvular heart disease among users of fenfluramine and dexfenfluramine who underwent echocardiography before use of medication.,9867728_0,-1,1,1,24734,1
24751,mitral regurgitation,16,18,98,118,"The primary outcome was new or worsening valvulopathy, defined as progression of either aortic or mitral regurgitation by at least one degree of severity and disease that met U.S. Food and Drug Administration criteria (at least mild aortic regurgitation or moderate mitral regurgitation).",9867728_7,-1,1,1,24751,1
24753,mitral regurgitation,43,45,266,286,"The primary outcome was new or worsening valvulopathy, defined as progression of either aortic or mitral regurgitation by at least one degree of severity and disease that met U.S. Food and Drug Administration criteria (at least mild aortic regurgitation or moderate mitral regurgitation).",9867728_7,-1,1,1,24753,1
24755,valvular heart disease,22,25,98,120,"RESULTS: Two patients (4.3% [95% CI, 0.6% to 14.8%]) receiving fenfluramine-phentermine developed valvular heart disease.",9867728_8,-1,1,1,24755,1
24760,valvular heart disease,10,13,54,76,CONCLUSION: Users of diet medications are at risk for valvular heart disease.,9867728_11,-1,1,1,24760,1
24823,nephrotoxicity,23,24,115,129,"Increased serum creatinine was observed in 73% of patients in OD versus 57% of patients in TD, without evidence of nephrotoxicity.",9875685_12,-1,1,1,24823,1
24849,nephrotoxicity,12,13,78,92,The clinical utility of FK 506 is complicated by substantial hypertension and nephrotoxicity.,9931093_1,-1,1,1,24849,1
12,effects of,7,9,43,53,This study was undertaken to determine the effects of OCT on serum PTH levels and bone turnover in states of normal or impaired renal function.,10027919_3,-1,-1,2,12,-1
16,sham-operated,15,16,63,76,"METHODS: Sixty dogs were either nephrectomized (Nx, N = 38) or sham-operated (Sham, N = 22).",10027919_4,-1,-1,2,16,-1
73,movements of right,28,31,151,169,"Compared with the score at rest (1.3+/-0.3), a significant aggravation of the dyskinesia score was observed during speaking aloud (5.2+/-1.1, p<0.05), movements of right (4.5+/-1.0, p<0.05) and left (3.7+/-0.8, p<0.05) fingers, movements of the neck (5.1+/-1.0, p<0.05), and mental calculation (3.1+/-1.0, p<0.05).",10091616_2,-1,-1,2,73,-1
80,drug withdrawal,15,17,103,118,Selegiline-induced postural hypotension in Parkinson's disease: a longitudinal study on the effects of drug withdrawal.,10091617_0,-1,-1,2,80,-1
92,consequences of,26,28,149,164,The aims of this study were to confirm our previous findings in a separate cohort of patients and to determine the time course of the cardiovascular consequences of stopping selegiline in the expectation that this might shed light on the mechanisms by which the drug causes orthostatic hypotension.,10091617_4,-1,-1,2,92,-1
112,non-selective,11,12,76,89,The possibilities that these cardiovascular findings might be the result of non-selective inhibition of monoamine oxidase or of amphetamine and metamphetamine are discussed.,10091617_11,-1,-1,2,112,-1
115,effects of,3,5,19,29,Further studies on effects of irrigation solutions on rat bladders.,1009330_0,-1,-1,2,115,-1
116,effects of,4,6,23,33,Further studies on the effects of certain irrigating fluids on the rat bladder for 18 hours are reported.,1009330_1,-1,-1,2,116,-1
117,degradation product p-choloroaniline,6,9,32,68,The results have shown that the degradation product p-choloroaniline is not a significant factor in chlorhexidine-digluconate associated erosive cystitis.,1009330_2,-1,-1,2,117,-1
127,Effects of,0,2,0,10,Effects of tetrandrine and fangchinoline on experimental thrombosis in mice and human platelet aggregation.,10193204_0,-1,-1,2,127,-1
134,effects of,8,10,52,62,"The present study was undertaken to investigate the effects of TET and FAN on the experimental thrombosis induced by collagen plus epinephrine (EP) in mice, and platelet aggregation and blood coagulation in vitro.",10193204_2,-1,-1,2,134,-1
142,positive control,49,51,199,215,"In the in vivo study, the administration (50 mg/kg, i.p.) of TET and FAN in mice showed the inhibition of thrombosis by 55% and 35%, respectively, while acetylsalicylic acid (ASA, 50 mg/kg, i.p.), a positive control, showed only 30% inhibition.",10193204_3,-1,-1,2,142,-1
150,human-citrated plasma,36,38,194,215,"In addition, neither TET nor FAN showed any anticoagulation activities in the measurement of the activated partial thromboplastin time (APTT), prothrombin time (PT) and thrombin time (TT) using human-citrated plasma.",10193204_5,-1,-1,2,150,-1
161,Sprague Dawley rats,10,13,61,80,METHODS: Puromycin aminonucleoside (PAN) was administered to Sprague Dawley rats to induce proteinuria.,10193809_1,-1,-1,2,161,-1
163,NAG activity,5,7,24,36,"Total protein, albumin, NAG activity and protein electrophoretic pattern were assessed in daily urine samples for 33 days.",10193809_2,-1,-1,2,163,-1
164,protein electrophoretic pattern,8,11,41,72,"Total protein, albumin, NAG activity and protein electrophoretic pattern were assessed in daily urine samples for 33 days.",10193809_2,-1,-1,2,164,-1
170,molecular weight,9,11,65,81,Electrophoresis showed a generalised increase in middle and high molecular weight urine proteins from day four onwards.,10193809_5,-1,-1,2,170,-1
172,Protein droplets,0,2,0,16,Protein droplets first appeared prominent in tubular cells on day four.,10193809_6,-1,-1,2,172,-1
174,Peak urine NAG,0,3,0,14,Peak urine NAG activity and a change in NAG isoenzyme pattern coincided with both the peak proteinuria and the reduction in intracellular protein and NAG droplets (day six onwards).,10193809_7,-1,-1,2,174,-1
186,1997.Six,29,30,179,187,Cauda equina syndrome after spinal anaesthesia with hyperbaric 5% lignocaine: a review of six cases of cauda equina syndrome reported to the Swedish Pharmaceutical Insurance 1993-1997.Six cases of cauda equina syndrome with varying severity were reported to the Swedish Pharmaceutical Insurance during the period 1993-1997.,10225068_0,-1,-1,2,186,-1
206,total dose,18,20,110,120,We recommend that hyperbaric lignocaine should be administered in concentrations not greater than 2% and at a total dose preferably not exceeding 60 mg.,10225068_7,-1,-1,2,206,-1
213,immunosuppressive agent,9,11,49,72,BACKGROUND: Sirolimus (formerly rapamycin) is an immunosuppressive agent that interferes with T-cell activation.,10328196_1,-1,-1,2,213,-1
224,dexamethasone-induced apoptosis,15,17,105,136,"Activated peripheral blood T cells from patients with psoriasis tended to exhibit greater spontaneous or dexamethasone-induced apoptosis than did normal T cells, particularly in the presence of sirolimus.",10328196_4,-1,-1,2,224,-1
230,drug-induced apoptosis,7,9,36,58,"These symptoms may be the result of drug-induced apoptosis of lesional leukocytes, especially activated T lymphocytes, and possibly release of inflammatory mediators.",10328196_6,-1,-1,2,230,-1
248,St. Mary's Hospital,6,10,39,58,"SETTING: Affective Disorders Clinic at St. Mary's Hospital, Montreal.",10354657_4,-1,-1,2,248,-1
250,control group,1,3,4,17,The control group consisted of 82 patients with no psychiatric or endocrinological diagnoses from the hospital's out-patient clinics.,10354657_6,-1,-1,2,250,-1
252,hospital's,15,17,102,112,The control group consisted of 82 patients with no psychiatric or endocrinological diagnoses from the hospital's out-patient clinics.,10354657_6,-1,-1,2,252,-1
268,cocaine-dependent,12,13,90,107,Cocaine-induced mood disorder: prevalence rates and psychiatric symptoms in an outpatient cocaine-dependent sample.,10365197_0,-1,-1,2,268,-1
271,substance-induced,14,15,88,105,This paper attempts to examine and compare prevalence rates and symptom patterns of DSM substance-induced and other mood disorders.,10365197_1,-1,-1,2,271,-1
273,cocaine-dependent,1,2,4,21,"243 cocaine-dependent outpatients with cocaine-induced mood disorder (CIMD), other mood disorders, or no mood disorder were compared on measures of psychiatric symptoms.",10365197_2,-1,-1,2,273,-1
280,DSM-IV diagnosis,3,5,20,36,Introduction of the DSM-IV diagnosis of CIMD did not substantially affect rates of the other depressive disorders.,10365197_4,-1,-1,2,280,-1
301,treated with,2,4,10,22,Rats were treated with seven day intravenous infusion of fucoidan (30 micrograms h-1) or vehicle.,10406016_4,-1,-1,2,301,-1
315,anti-inflammatory agents,4,6,31,55,Investigation of more specific anti-inflammatory agents and hemodiluting agents are warranted in intracerebral hemorrhage.,10406016_10,-1,-1,2,315,-1
316,hemodiluting agents,7,9,60,79,Investigation of more specific anti-inflammatory agents and hemodiluting agents are warranted in intracerebral hemorrhage.,10406016_10,-1,-1,2,316,-1
327,cefotetan-induced,9,10,38,55,We noticed that 10 of our 35 cases of cefotetan-induced hemolytic anemias were in patients who had received cefotetan prophylactically for obstetric and gynecologic procedures.,10411803_2,-1,-1,2,327,-1
333,Effects of,0,2,0,10,Effects of nonsteroidal anti-inflammatory drugs on hemostasis in patients with aneurysmal subarachnoid hemorrhage.,10414674_0,-1,-1,2,333,-1
351,APPT,13,14,75,79,"Coagulation (prothrombin time [PT], activated partial thromboplastin time [APPT], fibrinogen concentration, and antithrombin III [AT III]) was comparable between the two groups.",10414674_10,-1,-1,2,351,-1
353,antithrombin III,20,22,112,128,"Coagulation (prothrombin time [PT], activated partial thromboplastin time [APPT], fibrinogen concentration, and antithrombin III [AT III]) was comparable between the two groups.",10414674_10,-1,-1,2,353,-1
364,recurarization,9,10,58,72,Accumulation of atracurium in the intravenous line led to recurarization after flushing the line in the recovery room.,10457883_2,-1,-1,2,364,-1
373,ASA,13,14,88,91,The haemodynamic effects of propofol in combination with ephedrine in elderly patients (ASA groups 3 and 4).The marked vasodilator and negative inotropic effects of propofol are disadvantages in frail elderly patients.,10520387_0,-1,-1,2,373,-1
